id_produit;id_type;id_label;nom;prix;degre;volume;origine
4773;34;909;G'KNIGHT;8;8.7;355;Brevard, NC
4774;472;909;Ten Fidy;8;9.9;355;Brevard, NC
4775;34;909;Deviant Dale's IPA;8;8;473;Brevard, NC
4776;593;909;Old Chub;8;8;355;Brevard, NC
4777;32;909;Dale's Pale Ale;8;6.5;568;Brevard, NC
4778;32;909;Dale's Pale Ale;8;6.5;355;Brevard, NC
4779;352;781;Fresh Slice White IPA;8;5.5;355;Middlebury, VT
4780;32;781;Overgrown American Pale Ale;8;5.5;355;Waterbury, VT
4781;32;779;Ozark American Pale Ale;8;4;355;Rogers, AR
4782;33;861;Hula Hoppie Session IPA;8;4.8;355;Palisade, CO
4783;970;861;Dirty Hippie Dark Wheat;8;5.3;355;Palisade, CO
4784;416;961;Rustic Red;8;5.2;473;Fort Collins, CO
4785;32;961;Stimulator Pale Ale;8;5.3;473;Fort Collins, CO
4786;86;961;Old Town Ale;8;4.5;473;Fort Collins, CO
4787;1545;961;Car 21;8;4.4;473;Fort Collins, CO
4788;38;961;Cache La Porter;8;5;473;Fort Collins, CO
4789;32;827;Rodeo Rye Pale Ale;8;4.2;355;Garden City, ID
4790;33;827;Outlaw IPA;8;6.2;355;Garden City, ID
4791;31;827;North Fork Lager;8;4.4;355;Garden City, ID
4792;32;827;Payette Pale Ale;8;4.8;355;Garden City, ID
4793;75;827;Mutton Buster;8;5.5;355;Garden City, ID
4794;86;988;Side Kick Kölsch;8;5;355;Knoxville, IA
4795;107;786;Fresh Cut Pilsner;8;4.6;355;Portland, ME
4796;80;786;Summer Session Ale;8;5;355;Portland, ME
4797;654;707;Lobo Lito;8;4;355;Fredericksburg, TX
4798;107;707;Robert Earl Keen Honey Pils;8;5;355;Fredericksburg, TX
4799;33;725;Mound Builder IPA;8;6.5;355;Lafayette, IN
4800;33;725;Amazon Princess IPA;8;6.2;355;Lafayette, IN
4801;80;725;Farmer's Daughter Wheat;8;4.2;355;Lafayette, IN
4802;104;725;People's Pilsner;8;4.5;355;Lafayette, IN
4803;75;533;Hotbox Brown;8;5.5;355;Comstock Park, MI
4804;71;533;Gold;8;4.8;355;Comstock Park, MI
4805;66;533;Black;8;5.8;355;Comstock Park, MI
4806;33;533;98 Problems (Cuz A Hop Ain't One);8;6.5;355;Comstock Park, MI
4807;32;533;Veteran’s Pale Ale (VPA);8;5;355;Comstock Park, MI
4808;33;533;Grapefruit IPA;8;5;355;Comstock Park, MI
4809;31;990;Pete's ESP Lager (1998);8;5.1;355;San Antonio, TX
4810;80;990;Pete's Wicked Summer Brew (1995);8;4.7;355;San Antonio, TX
4811;267;990;Pete's Wicked Bohemian Pilsner (1997);8;4.9;355;San Antonio, TX
4813;80;990;Pete's Wicked Summer Brew (2002);8;4.7;355;San Antonio, TX
4814;80;990;Pete's Wicked Summer Brew (1997);8;4.7;355;San Antonio, TX
4815;80;990;Pete's Wicked Summer Brew (1996);8;4.7;355;San Antonio, TX
4816;31;531;Sparkle;8;4.1;473;Petoskey, MI
4817;72;531;North 45 Amber Ale;8;5.9;473;Petoskey, MI
4818;436;531;Horny Monk;8;6.9;473;Petoskey, MI
4819;33;531;Mind's Eye PA;8;6.7;473;Petoskey, MI
4820;33;677;Camelback;8;6.1;355;Phoenix, AZ
4821;32;875;Local 5 Pale Ale;8;5.6;473;Monument, CO
4822;72;875;Devils Head Red Ale;8;7.3;473;Monument, CO
4823;33;875;Elephant Rock IPA;8;7;355;Monument, CO
4824;102;830;Black Bay Milk Stout;8;5;355;San Francisco, CA
4825;32;830;Atom Splitter Pale Ale;8;5;355;San Francisco, CA
4826;1681;834;Hot Date Ale;8;6;473;Bucryus, MO
4827;66;834;Masked Bandit IPA;8;7;473;Bucryus, MO
4828;56;834;Sweet Potato Ale;8;6;473;Bucryus, MO
4829;71;834;Float Trip Ale;8;4.5;473;Bucryus, MO
4830;38;834;Old Tom Porter;8;5.5;473;Bucryus, MO
4831;970;834;Black Walnut Wheat;8;4.5;473;Bucryus, MO
4832;72;834;McKinney Eddy Amber Ale;8;5.5;473;Bucryus, MO
4833;33;834;Missouri Mule India Pale Ale;8;7;473;Bucryus, MO
4834;72;572;Blood of the Unicorn;8;6.5;473;Chicago, IL
4835;33;844;GreyBeard™ IPA;8;6.9;355;Black Mountain, NC
4836;32;844;Pisgah Pale Ale;8;5.7;355;Black Mountain, NC
4837;33;890;PONTO S.I.P.A.;8;4.5;473;Carlsbad, CA
4838;72;890;Chronic Ale;8;4.9;473;Carlsbad, CA
4839;33;890;Swami's India Pale Ale;8;6.8;473;Carlsbad, CA
4840;107;667;New Cleveland Palesner;8;5;355;Cleveland, OH
4841;32;575;Mazzie;8;5.4;355;Lemont, IL
4842;52;794;Big Chuck Barleywine;8;9.9;355;Cleveland, OH
4845;80;655;Morning Wood Wheat (Current);8;5.9;355;Dillon, CO
4846;186;655;Hideout Helles;8;6.9;355;Dillon, CO
4847;377;655;Dead Eye Dunkel;8;6;355;Dillon, CO
4848;267;655;Peacemaker Pilsner;8;5.8;355;Dillon, CO
4849;32;655;Over the Rail Pale Ale;8;5.7;355;Dillon, CO
4850;267;655;Pallavicini Pilsner (2009);8;5.8;355;Dillon, CO
4852;235;1064;Pyramid Hefeweizen (2011);8;5.2;355;Seattle, WA
4853;235;1064;Haywire Hefeweizen (2010);8;5.2;473;Seattle, WA
4854;106;766;Golden Fleece;8;4.5;355;Greenville, SC
4855;38;766;Smoking Mirror;8;5.5;355;Greenville, SC
4856;186;696;Rahr's Blonde;8;4.6;355;Fort Worth, TX
4857;32;696;Pride of Texas Pale Ale;8;5.8;355;Fort Worth, TX
4858;132;648;18th Anniversary Gose;8;4.4;355;Blanco, TX
4859;157;648;White (2015);8;4.6;355;Blanco, TX
4860;66;648;BLAKKR;8;9.9;355;Blanco, TX
4861;71;648;Firemans #4 Blonde Ale (2013);8;5.1;355;Blanco, TX
4862;89;648;The Sword Iron Swan Ale;8;5.9;355;Blanco, TX
4863;104;648;Hans' Pils (2015);8;5.3;355;Blanco, TX
4864;71;648;Four Squared (2015);8;6;355;Blanco, TX
4865;71;648;Firemans #4 Blonde Ale (2015);8;5.1;355;Blanco, TX
4866;75;995;Watership Brown Ale;8;7.2;355;Marietta, GA
4867;33;995;Gangway IPA;8;6.2;355;Marietta, GA
4868;267;995;Long Day Lager;8;4.9;355;Marietta, GA
4869;71;588;Farmer's Daughter Blonde;8;5.1;473;Mt. Airy, MD
4870;33;588;Pump House IPA;8;5.5;473;Mt. Airy, MD
4871;44;588;Suicide Blonde IPA;8;7;473;Mt. Airy, MD
4872;38;588;Vanilla Porter;8;4.7;473;Mt. Airy, MD
4873;220;588;Honey Rye;8;5.8;473;Mt. Airy, MD
4874;46;923;Happy Cider;8;5.5;473;Bend, OR
4875;33;1007;Long Hammer IPA;8;6.5;473;Woodinville, WA
4876;33;1007;Long Hammer IPA;8;6.5;355;Woodinville, WA
4877;72;1007;Copper Hook (2011);8;5.8;355;Woodinville, WA
4878;339;941;Nectar of the Hops;8;8;473;Boulder, CO
4879;339;941;Sunshine Nectar;8;8;473;Boulder, CO
4880;339;941;Black Raspberry Nectar;8;8;473;Boulder, CO
4881;157;745;Blood Orange Wit;8;5;473;Temecula, CA
4882;32;630;Consilium;8;5;355;Denver, CO
4883;472;630;Hammer & Sickle;8;9;355;Denver, CO
4884;33;630;Redacted Rye IPA;8;7;473;Denver, CO
4885;34;630;Elevation Triple India Pale Ale;8;9.9;355;Denver, CO
4886;71;630;5:00 O'Clock Afternoon Ale;8;5;473;Denver, CO
4887;33;630;Ryeteous Rye IPA (2012);8;7;473;Denver, CO
4888;54;906;Stout Ol' Friend;8;6.4;473;Paonia, CO
4889;54;906;Stout Ol' Friend (2012);8;6.4;473;Paonia, CO
4891;71;906;Miner's Gold;8;5;473;Paonia, CO
4892;141;906;Vienna Lager;8;4.6;473;Paonia, CO
4893;32;906;Jessie's Garage;8;5.6;473;Paonia, CO
4894;72;906;Colorado Red Ale;8;6.2;355;Paonia, CO
4896;32;564;Fist City;8;5.5;355;Chicago, IL
4897;106;564;A Little Crazy;8;6.8;355;Chicago, IL
4898;499;564;Rosa Hibiscus Ale;8;5.8;355;Chicago, IL
4899;499;564;Fistmas Ale;8;6.1;355;Chicago, IL
4900;199;564;Oktoberfest Revolution;8;5.7;355;Chicago, IL
4901;38;564;Eugene Porter;8;6.8;355;Chicago, IL
4902;33;564;Anti-Hero IPA;8;6.5;355;Chicago, IL
4903;157;564;Bottom Up Belgian Wit;8;5;355;Chicago, IL
4904;72;613;Hustle;8;5.7;355;Cincinnati, OH
4905;32;613;Pure Fury;8;5.5;355;Cincinnati, OH
4906;72;613;Dad;8;6;355;Cincinnati, OH
4907;38;613;Panther;8;5.8;355;Cincinnati, OH
4908;199;613;Franz;8;5.2;355;Cincinnati, OH
4909;32;613;Zen;8;4.3;355;Cincinnati, OH
4910;33;613;Truth;8;7.2;355;Cincinnati, OH
4911;71;613;Cougar;8;4.8;355;Cincinnati, OH
4912;137;682;Smooth Operator;8;3.8;473;Traverse City, MI
4913;132;562;Gose;8;3.5;473;Portland, ME
4914;32;562;Maine Island Trail Ale;8;4.3;473;Portland, ME
4915;157;979;River North White Ale;8;5;473;Denver, CO
4916;72;979;River North Ale;8;5;473;Denver, CO
4917;33;841;Lil SIPA;8;5;473;Lockland, OH
4918;32;841;Hop Bomber Rye Pale Ale;8;5.5;473;Lockland, OH
4919;33;563;Jah Mon;8;5;355;Export, PA
4920;199;563;Oktoberfest;8;6.2;355;Export, PA
4921;105;563;Headless Wylie;8;8;355;Export, PA
4922;33;563;Dayman IPA;8;5;355;Export, PA
4923;36;563;All Aboard! Anniversary Stout;8;7.1;355;Export, PA
4924;352;563;Hop Lace;8;6.2;355;Export, PA
4925;32;563;OH-PA Session Pale Ale;8;4.8;355;Export, PA
4926;72;563;Patrick's Poison;8;8;355;Export, PA
4927;72;563;Rudolph's Red;8;8.1;355;Export, PA
4928;71;563;Babbling Blonde;8;5.3;355;Export, PA
4929;593;563;Maxwell's Scottish Ale;8;5.1;355;Export, PA
4930;157;563;Grateful White;8;6.1;355;Export, PA
4931;93;563;RT Lager;8;5.5;355;Export, PA
4932;33;563;Old Wylie's IPA;8;6.2;355;Export, PA
4933;56;563;Hala Kahiki Pineapple Beer;8;4.8;355;Export, PA
4934;93;947;Track 1 Amber Lager;8;4.5;473;Roanoke, VA
4935;267;749;Pine Knob Pilsner;8;5.3;473;Rochester, MI
4937;538;749;Lazy Daze Lager;8;5.5;473;Rochester, MI
4938;72;749;Rochester Red Ale;8;5.9;473;Rochester, MI
4939;102;749;Milkshake Stout;8;5;473;Rochester, MI
4940;33;749;Cornerstone IPA;8;7;473;Rochester, MI
4941;538;749;Lazy Daze Lager;8;5.5;355;Rochester, MI
4942;72;809;Rogue American Amber Ale;8;5.1;473;Newport, OR
4943;271;896;12th Round;8;7.6;473;Midwest City, OK
4944;33;896;RoughTail IPA;8;7;473;Midwest City, OK
4945;54;896;Polar Night Stout;8;8;473;Midwest City, OK
4946;41;684;Sundown;8;7.1;355;Lansdale, PA
4947;435;684;Sanctified;8;9.9;355;Lansdale, PA
4948;32;684;Fear of a Brett Planet;8;5.1;355;Lansdale, PA
4949;112;684;Original Slacker Ale;8;5.6;355;Lansdale, PA
4950;66;684;Alpha Blackback;8;7.2;355;Lansdale, PA
4951;33;684;Kiss Off IPA;8;6.3;355;Lansdale, PA
4952;86;684;Dog Days Summer Ale;8;4.5;355;Lansdale, PA
4953;72;917;1881 California Red;8;5.6;355;Sacramento, CA
4954;66;917;CAPT Black IPA;8;7.3;355;Sacramento, CA
4955;93;917;Ruhstaller's Gilt Edge Lager Beer;8;4.8;355;Sacramento, CA
4956;66;917;CAPT Black IPA;8;7.3;473;Sacramento, CA
4957;72;917;1881 California Red Ale;8;5.6;473;Sacramento, CA
4958;157;808;Saint Archer White Ale;8;5;355;San Diego, CA
4959;33;808;Saint Archer IPA;8;6.8;355;San Diego, CA
4960;32;808;Saint Archer Pale Ale;8;5.2;355;San Diego, CA
4961;86;808;Saint Archer Blonde;8;4.8;355;San Diego, CA
4962;38;550;Sex Panther;8;6.9;355;Chandler, AZ
4963;53;550;Winter Warmer (Vault Series);8;9.5;473;Chandler, AZ
4964;104;566;The Crisp;8;5.4;473;Brooklyn, NY
4965;34;550;Count Hopula (Vault Series);8;9.1;473;Chandler, AZ
4966;199;550;Oktoberfest;8;5.5;355;Chandler, AZ
4967;71;550;SunSpot Golden Ale;8;5;355;Chandler, AZ
4968;80;550;I.W.A. (2011);8;6;355;Chandler, AZ
4969;44;550;Supermonk I.P.A.;8;6.5;355;Chandler, AZ
4970;72;550;Epicenter Amber Ale;8;5.5;355;Chandler, AZ
4971;235;550;SanTan HefeWeizen;8;5;355;Chandler, AZ
4972;33;550;Hop Shock IPA;8;7;355;Chandler, AZ
4973;38;550;Sex Panther (2014);8;6.9;355;Chandler, AZ
4974;32;550;Devil’s Ale;8;5.5;355;Chandler, AZ
4975;499;550;Rail Slide Imperial Spiced Ale;8;8.1;355;Chandler, AZ
4976;56;550;Mr. Pineapple;8;5;355;Chandler, AZ
4977;32;550;American Idiot Ale (2012);8;5.5;355;Chandler, AZ
4978;33;550;Hop Shock IPA (2010);8;7;355;Chandler, AZ
4979;235;550;SanTan HefeWeizen (2010);8;5;355;Chandler, AZ
4980;32;550;Devil’s Ale (2010);8;5.5;355;Chandler, AZ
4981;72;550;Epicenter Amber Ale (2010);8;5.5;355;Chandler, AZ
4982;41;939;Sanitas Saison Ale;8;5.8;355;Boulder, CO
4983;66;939;Sanitas Black IPA;8;6.8;355;Boulder, CO
4984;34;772;Giant DIPA;8;8.9;473;Santa Cruz, CA
4985;75;772;Dread Brown Ale;8;5.4;355;Santa Cruz, CA
4986;254;772;Casinos IPA;8;7;473;Santa Cruz, CA
4987;41;912;Saison 88;8;5.5;355;Santa Fe, NM
4988;66;912;Black IPA;8;7.1;355;Santa Fe, NM
4989;416;912;Santa Fe Irish Red Ale;8;4.5;355;Santa Fe, NM
4991;472;912;Imperial Java Stout;8;8;355;Santa Fe, NM
4992;104;912;Freestyle Pilsner;8;5.5;355;Santa Fe, NM
4993;33;912;Happy Camper IPA;8;6.6;355;Santa Fe, NM
4994;71;918;Oval Beach Blonde Ale;8;5;473;Douglas, MI
4995;46;914;Oak Aged Cider;8;6.5;355;Seattle, WA
4996;46;914;Ginger Cider;8;6.5;355;Seattle, WA
4997;46;914;Schilling Hard Cider;8;6.5;355;Seattle, WA
4998;80;948;Schlafly Yakima Wheat Ale;8;5;355;Saint Louis, MO
4999;191;948;Schlafly Black Lager;8;5;355;Saint Louis, MO
5000;33;948;Schlafly IPA;8;4.5;355;Saint Louis, MO
5001;75;948;Schlafly American Brown Ale;8;5;355;Saint Louis, MO
5002;235;948;Schlafly Hefeweizen;8;4.1;355;Saint Louis, MO
5003;186;948;Schlafly Summer Lager;8;4.5;355;Saint Louis, MO
5004;56;1022;Sea Dog Wild Blueberry Wheat Ale;8;4.7;355;Portland, ME
5005;33;952;Blur India Pale Ale;8;7.4;355;Santa Cruz, CA
5006;46;931;Dry Cider;8;6.5;473;Seattle, WA
5007;46;931;Dry Hard Cider;8;6.5;473;Seattle, WA
5008;33;1014;Frankenlou's IPA;8;7;473;Silverton, OR
5009;38;1014;Becky's Black Cat Porter;8;7;473;Silverton, OR
5010;271;703;Seventh Son of a Seventh Son;8;7.7;473;Columbus, OH
5011;112;703;Stone Fort Brown Ale;8;5.3;473;Columbus, OH
5012;72;703;Seventh Son Hopped Red Ale;8;7.7;473;Columbus, OH
5013;32;703;Humulus Nimbus Super Pale Ale;8;6;473;Columbus, OH
5014;33;703;Golden Ratio IPA;8;7;473;Columbus, OH
5015;66;650;Black Hop IPA;8;6.8;355;Wolcott, CT
5016;89;1031;Archer's Ale (2004);8;5;355;Marlborough, MA
5017;33;905;Monkey Fist IPA;8;6.9;355;Portland, ME
5018;80;905;Shipyard Summer Ale;8;5.1;355;Portland, ME
5019;105;905;Pumpkinhead Ale;8;4.7;355;Portland, ME
5020;71;905;Shipyard Export;8;5.1;355;Portland, ME
5021;104;603;Nooner;8;5.2;355;Chico, CA
5022;33;603;Torpedo;8;7.2;355;Chico, CA
5023;495;603;Yonder Bock;8;6;355;Chico, CA
5024;220;603;CANfusion Rye Bock;8;6;355;Chico, CA
5025;32;603;Sierra Nevada Pale Ale;8;5.6;473;Chico, CA
5026;80;603;Old Chico Crystal Wheat;8;4.8;355;Chico, CA
5027;267;603;Summerfest;8;5;355;Chico, CA
5028;33;603;Torpedo;8;7.2;473;Chico, CA
5029;32;603;Sierra Nevada Pale Ale;8;5.6;355;Chico, CA
5030;46;657;Sietsema Red Label;8;6.9;473;Ada, MI
5031;75;1071;Bear Ass Brown;8;4.2;355;Silverton, CO
5032;72;1071;Red Mountain Ale;8;6;355;Silverton, CO
5033;33;1071;Ice Pick Ale;8;6.8;355;Silverton, CO
5034;50;566;4Beans;8;10;355;Brooklyn, NY
5035;132;566;Jammer;8;4.2;355;Brooklyn, NY
5036;106;566;Abigale;8;8;355;Brooklyn, NY
5037;56;566;Rad;8;3.2;473;Brooklyn, NY
5038;33;566;Bengali;8;6.5;710;Brooklyn, NY
5039;32;566;Sensi Harvest;8;4.7;355;Brooklyn, NY
5040;34;566;Hi-Res;8;9.9;355;Brooklyn, NY
5041;271;566;Global Warmer;8;7;355;Brooklyn, NY
5042;33;566;Autumnation (2013);8;6.7;473;Brooklyn, NY
5043;137;566;Sweet Action;8;5.2;473;Brooklyn, NY
5044;220;566;Righteous Ale;8;6.3;473;Brooklyn, NY
5045;33;566;Bengali Tiger;8;6.4;473;Brooklyn, NY
5046;50;566;3Beans;8;9.9;355;Brooklyn, NY
5047;75;566;Brownstone;8;5.9;473;Brooklyn, NY
5048;80;566;Apollo;8;5.2;473;Brooklyn, NY
5049;41;566;Harbinger;8;4.9;473;Brooklyn, NY
5050;34;566;Resin;8;9.1;355;Brooklyn, NY
5051;54;566;Diesel;8;6.3;473;Brooklyn, NY
5052;105;566;Autumnation (2011-12) (2011);8;6;473;Brooklyn, NY
5053;104;566;The Crisp (2011);8;5.4;473;Brooklyn, NY
5054;137;566;Sweet Action (2011);8;5.2;473;Brooklyn, NY
5055;220;566;Righteous Ale (2011);8;6.3;473;Brooklyn, NY
5056;33;566;Bengali Tiger (2011);8;6.4;473;Brooklyn, NY
5057;33;784;Rudie Session IPA;8;4.5;355;Durango, CO
5058;426;784;Taster's Choice;8;7.4;355;Durango, CO
5059;33;784;Modus Hoperandi;8;6.8;355;Durango, CO
5060;54;784;Estival Cream Stout;8;5.8;355;Durango, CO
5061;54;784;Vernal Minthe Stout;8;5.8;355;Durango, CO
5062;237;784;Hibernal Vinifera Stout;8;8;355;Durango, CO
5064;31;784;Mexican Logger;8;4.2;355;Durango, CO
5065;71;784;True Blonde Ale;8;5.3;355;Durango, CO
5066;32;784;Euphoria Pale Ale;8;6.1;355;Durango, CO
5067;219;784;ESB Special Ale;8;5.7;355;Durango, CO
5069;72;833;Iron Butt Red Ale;8;5.8;355;Meridian, ID
5070;33;833;Initial Point India Pale Ale;8;7.1;355;Meridian, ID
5071;44;584;Monkey Dancing On A Razor Blade;8;8.5;710;Chicago, IL
5072;51;584;Tripel Deke;8;8.2;710;Chicago, IL
5073;89;1077;Urban Wilderness Pale Ale;8;4.9;355;Anchorage, AK
5074;33;683;Homefront IPA;8;6;355;Phoenixville, PA
5075;53;683;Sly Fox Christmas Ale 2013;8;5.5;355;Pottstown, PA
5076;1931;683;Grisette;8;5.6;355;Pottstown, PA
5077;33;683;360° India Pale Ale;8;6.2;355;Pottstown, PA
5078;186;683;Helles Golden Lager;8;4.9;355;Pottstown, PA
5079;53;683;Sly Fox Christmas Ale 2012 (2012);8;5.5;355;Pottstown, PA
5080;34;683;Odyssey Imperial IPA;8;8.4;355;Pottstown, PA
5081;199;683;Oktoberfest Lager;8;5.8;355;Pottstown, PA
5082;33;683;113 IPA;8;7;355;Pottstown, PA
5083;377;683;Dunkel Lager;8;5.3;355;Pottstown, PA
5084;235;683;Royal Weisse Ale;8;5.6;355;Pottstown, PA
5085;104;683;Pikeland Pils;8;4.9;355;Pottstown, PA
5086;32;683;Phoenix Pale Ale;8;5.1;355;Pottstown, PA
5087;33;635;Rule G IPA;8;7;355;Norfolk, VA
5088;72;635;Murphy's Law;8;5.8;355;Norfolk, VA
5089;41;635;Alter Ego ;8;6.2;355;Norfolk, VA
5090;107;711;Monarch Pilsner;8;5;355;Jackson, WY
5091;32;711;Snow King Pale Ale;8;6;355;Jackson, WY
5092;237;711;Zonker Stout;8;5.4;355;Jackson, WY
5093;112;711;OB-1 Organic Ale;8;5;355;Jackson, WY
5094;141;711;Snake River Lager;8;5;355;Jackson, WY
5095;32;711;Snake River Pale Ale;8;5.2;355;Jackson, WY
5096;33;711;Pako’s EyePA;8;6.8;355;Jackson, WY
5097;86;829;Thanksgiving Ale;8;5;355;Boise, ID
5098;34;829;Double Dagger Imperial IPA;8;9.2;355;Boise, ID
5099;33;829;Dagger Falls IPA;8;6.3;355;Boise, ID
5101;199;829;Socktoberfest;8;6;473;Boise, ID
5102;34;829;Hopnoxious Imperial IPA;8;7.9;355;Boise, ID
5103;165;829;Barrel Aged Seven Devils Imperial Stout;8;9.9;355;Boise, ID
5104;41;829;Boise Co-Op Two Score Ale;8;5.5;473;Boise, ID
5105;157;829;Sockeye Belgian Style Summer Ale;8;5;473;Boise, ID
5106;495;829;Sockeye Maibock;8;6.4;355;Boise, ID
5107;52;829;Old Devil's Tooth;8;9.9;355;Boise, ID
5108;71;829;Galena Golden;8;4.3;355;Boise, ID
5109;32;829;Hell-Diver Pale Ale;8;5.2;355;Boise, ID
5110;80;829;Woolybugger Wheat;8;4.6;355;Boise, ID
5111;38;829;Power House Porter;8;5.7;355;Boise, ID
5112;271;829;Winterfest;8;8.4;473;Boise, ID
5114;390;777;LuckenBock;8;7;473;South Austin, TX
5115;33;777;Texas Pale Ale (TPA);8;5.5;473;South Austin, TX
5116;41;777;6 String Saison;8;8;473;South Austin, TX
5117;86;777;Kol' Beer;8;5;473;South Austin, TX
5118;654;769;Montauk Light;8;3.5;355;Southampton, NY
5119;267;956;Na Zdraví Pilsner;8;4.8;473;Medford, OR
5120;33;956;Nice Rack IPA;8;5.5;473;Medford, OR
5121;33;653;2014 IPA Cicada Series;8;7.5;473;Hattiesburg, MS
5122;33;653;Sinister Minister Black IPA;8;7.7;473;Hattiesburg, MS
5123;219;653;Jack the Sipper;8;5.3;355;Hattiesburg, MS
5124;32;653;Devil's Harvest Extra Pale Ale;8;5.8;355;Hattiesburg, MS
5125;71;653;Suzy B Dirty Blonde Ale;8;5;355;Hattiesburg, MS
5126;72;653;Mississippi Fire Ant;8;8;473;Hattiesburg, MS
5127;36;653;Hipster Breakfast;8;5.8;473;Hattiesburg, MS
5128;71;653;Suzy B Dirty Blonde Ale;8;5;473;Hattiesburg, MS
5129;32;653;Devil's Harvest Extra Pale Ale;8;5.8;473;Hattiesburg, MS
5130;32;638;Pine Belt Pale Ale;8;6.5;355;Conroe, TX
5131;41;638;Walloon;8;5.5;355;Conroe, TX
5132;424;638;Le Mort Vivant;8;6.9;355;Conroe, TX
5133;34;638;Red Cockaded Ale;8;8.5;355;Conroe, TX
5134;34;638;Valkyrie Double IPA;8;9.2;355;Conroe, TX
5135;34;638;Red Cockaded Ale (2013);8;8.5;355;Conroe, TX
5136;980;638;Old Potentate;8;7.2;355;Conroe, TX
5137;71;638;Bombshell Blonde;8;5;473;Conroe, TX
5138;34;638;PRO-AM (2012) (2012);8;9.9;355;Conroe, TX
5139;41;638;Walloon (2014);8;5.5;355;Conroe, TX
5140;424;638;Le Mort Vivant (2011);8;6.9;355;Conroe, TX
5141;237;638;Buried Hatchet Stout;8;8.3;355;Conroe, TX
5142;32;638;Pine Belt Pale Ale;8;6.5;473;Conroe, TX
5143;71;638;Bombshell Blonde;8;5;355;Conroe, TX
5144;33;598;Baby Daddy Session IPA;8;4.7;355;San Francisco, CA
5146;32;695;Ball & Chain (2014);8;5.8;473;Chicago, IL
5147;34;695;Bitter Biker Double IPA;8;9.6;473;Chicago, IL
5148;38;695;God Damn Pigeon Porter;8;8.2;473;Chicago, IL
5149;34;695;Working for the Weekend;8;7.9;473;Chicago, IL
5150;72;695;Angry Adam;8;6;473;Chicago, IL
5151;54;695;Freedom Fries;8;5.5;473;Chicago, IL
5152;34;695;Bitter Biker Double IPA;8;9.6;355;Chicago, IL
5153;32;695;Ghost Bike Pale Ale;8;7.3;473;Chicago, IL
5154;33;695;Spiteful IPA;8;6.2;355;Chicago, IL
5155;32;695;Alley Time;8;6;355;Chicago, IL
5156;416;695;Fat Badger;8;5.8;355;Chicago, IL
5157;80;695;In the Weeds;8;5.5;355;Chicago, IL
5158;141;1018;Special Amber;8;5;355;Glendale, WI
5160;32;892;Seven Gates Pale Ale;8;5.6;355;Conestoga, PA
5161;46;706;Gunga Din;8;5.2;473;Paw Paw, MI
5162;104;903;Starr Pils;8;4.2;355;Crozet, VA
5163;33;903;Northern Lights India Pale Ale;8;6.5;473;Crozet, VA
5164;199;903;Festie;8;4.8;355;Crozet, VA
5165;33;903;Northern Lights India Pale Ale;8;6.5;355;Crozet, VA
5166;32;639;Third Eye Enlightened Pale Ale;8;6.5;355;Durango, CO
5167;86;639;Colorado Kölsch;8;4.9;355;Durango, CO
5168;93;639;Steam Engine Lager;8;5.7;355;Durango, CO
5169;33;639;Third Eye Pale Ale;8;6.5;355;Durango, CO
5170;538;651;Point Special (Current);8;4.7;355;Stevens Point, WI
5171;538;651;Point Special;8;4.7;355;Stevens Point, WI
5172;32;651;Point Cascade Pale Ale (2013);8;5.4;355;Stevens Point, WI
5174;66;651;Onyx Black Ale;8;5.2;355;Stevens Point, WI
5175;33;651;Beyond The Pale IPA;8;6.3;355;Stevens Point, WI
5176;538;651;Point Special (2013);8;4.7;355;Stevens Point, WI
5177;538;651;Point Special (2012);8;4.7;355;Stevens Point, WI
5178;538;651;Point Special Lager;8;4.7;473;Stevens Point, WI
5179;53;651;St. Benedict's Winter Ale;8;6.2;355;Stevens Point, WI
5180;199;651;Point Oktoberfest;8;5.7;473;Stevens Point, WI
5181;80;651;Point Nude Beach Summer Wheat;8;5.2;473;Stevens Point, WI
5182;80;651;Point Nude Beach Summer Wheat;8;5;355;Stevens Point, WI
5183;80;651;Point Nude Beach Summer Wheat (2011);8;5;355;Stevens Point, WI
5184;71;651;Drop Dead Blonde;8;3.5;355;Stevens Point, WI
5185;86;651;Three Kings Ale;8;4.9;355;Stevens Point, WI
5186;199;651;Point Oktoberfest;8;5.7;355;Stevens Point, WI
5187;75;651;2012 Black Ale;8;5.4;355;Stevens Point, WI
5188;80;651;Point Nude Beach Summer Wheat (2010);8;5;355;Stevens Point, WI
5189;32;651;Point Cascade Pale Ale;8;5.4;355;Stevens Point, WI
5190;93;651;Point Amber Classic;8;4.7;355;Stevens Point, WI
5191;538;651;Point Special Lager;8;4.7;355;Stevens Point, WI
5192;72;1006;Wisco Disco;8;5.1;473;Green Bay, WI
5193;66;775;Brontide;8;5;355;Baltimore, MD
5195;41;775;Classique;8;4.5;355;Baltimore, MD
5196;71;1012;Sunsplash Golden Ale (2004);8;4.5;355;Portland, ME
5197;86;932;Sand Island Lighthouse;8;5.1;355;Huntsville, AL
5198;102;932;Lily Flagg Milk Stout;8;5;355;Huntsville, AL
5199;33;932;Monkeynaut IPA;8;7.2;355;Huntsville, AL
5200;538;649;Straub Beer (Current);8;5;355;St Mary's, PA
5201;538;649;American Lager;8;4.1;355;St Mary's, PA
5202;93;649;American Amber;8;4.1;355;St Mary's, PA
5203;654;649;American Light;8;3.2;355;St Mary's, PA
